codigo_ibge,uf,municipio,horas,minutos
4121109,PR,QUINTA DO SOL,11,26
4121208,PR,QUITANDINHA,11,25
4121257,PR,RAMILÂNDIA,11,25
4121307,PR,RANCHO ALEGRE,11,26
4121356,PR,RANCHO ALEGRE D'OESTE,11,26
4121406,PR,REALEZA,11,25
4121505,PR,REBOUÇAS,11,25
4121604,PR,RENASCENÇA,11,25
4121703,PR,RESERVA,11,25
4121752,PR,RESERVA DO IGUAÇU,11,25
4121802,PR,RIBEIRÃO CLARO,11,26
4121901,PR,RIBEIRÃO DO PINHAL,11,26
4122008,PR,RIO AZUL,11,25
4122107,PR,RIO BOM,11,26
4122156,PR,RIO BONITO DO IGUAÇU,11,25
4122172,PR,RIO BRANCO DO IVAÍ,11,26
4122206,PR,RIO BRANCO DO SUL,11,25
4122305,PR,RIO NEGRO,11,25
4122404,PR,ROLÂNDIA,11,26
4122503,PR,RONCADOR,11,25
4122602,PR,RONDON,11,26
4122651,PR,ROSÁRIO DO IVAÍ,11,26
4122701,PR,SABÁUDIA,11,26
4122800,PR,SALGADO FILHO,11,25
4122909,PR,SALTO DO ITARARÉ,11,26
4123006,PR,SALTO DO LONTRA,11,25
4123105,PR,SANTA AMÉLIA,11,26
4123204,PR,SANTA CECÍLIA DO PAVÃO,11,26
4123303,PR,SANTA CRUZ DE MONTE CASTELO,11,26
4123402,PR,SANTA FÉ,11,26
4123501,PR,SANTA HELENA,11,25
4123600,PR,SANTA INÊS,11,26
4123709,PR,SANTA ISABEL DO IVAÍ,11,26
4123808,PR,SANTA IZABEL DO OESTE,11,25
4123824,PR,SANTA LÚCIA,11,25
4123857,PR,SANTA MARIA DO OESTE,11,25
4123907,PR,SANTA MARIANA,11,26
4123956,PR,SANTA MÔNICA,11,26
4124020,PR,SANTA TEREZA DO OESTE,11,25
4124053,PR,SANTA TEREZINHA DE ITAIPU,11,25
4124004,PR,SANTANA DO ITARARÉ,11,26
4124103,PR,SANTO ANTÔNIO DA PLATINA,11,26
4124202,PR,SANTO ANTÔNIO DO CAIUÁ,11,26
4124301,PR,SANTO ANTÔNIO DO PARAÍSO,11,26
4124400,PR,SANTO ANTÔNIO DO SUDOESTE,11,25
4124509,PR,SANTO INÁCIO,11,26
4126207,PR,SAPOPEMA,11,26
4126256,PR,SARANDI,11,26
4126272,PR,SAUDADE DO IGUAÇU,11,25
4126306,PR,SENGÉS,11,26
4126355,PR,SERRANÓPOLIS DO IGUAÇU,11,25
4126405,PR,SERTANEJA,11,26
4126504,PR,SERTANÓPOLIS,11,26
4126603,PR,SIQUEIRA CAMPOS,11,26
4126652,PR,SULINA,11,25
4124608,PR,SÃO CARLOS DO IVAÍ,11,26
4124707,PR,SÃO JERÔNIMO DA SERRA,11,26
4125209,PR,SÃO JORGE D'OESTE,11,25
4125308,PR,SÃO JORGE DO IVAÍ,11,26
4125357,PR,SÃO JORGE DO PATROCÍNIO,11,26
4125407,PR,SÃO JOSÉ DA BOA VISTA,11,26
4125456,PR,SÃO JOSÉ DAS PALMEIRAS,11,25
4125506,PR,SÃO JOSÉ DOS PINHAIS,11,25
4124806,PR,SÃO JOÃO,11,25
4124905,PR,SÃO JOÃO DO CAIUÁ,11,26
4125001,PR,SÃO JOÃO DO IVAÍ,11,26
4125100,PR,SÃO JOÃO DO TRIUNFO,11,25
4125555,PR,SÃO MANOEL DO PARANÁ,11,26
4125605,PR,SÃO MATEUS DO SUL,11,25
4125704,PR,SÃO MIGUEL DO IGUAÇU,11,25
4125753,PR,SÃO PEDRO DO IGUAÇU,11,25
4125803,PR,SÃO PEDRO DO IVAÍ,11,26
4125902,PR,SÃO PEDRO DO PARANÁ,11,26
4126009,PR,SÃO SEBASTIÃO DA AMOREIRA,11,26
4126108,PR,SÃO TOMÉ,11,26
4126678,PR,TAMARANA,11,26
4126702,PR,TAMBOARA,11,26
4126801,PR,TAPEJARA,11,26
4126900,PR,TAPIRA,11,26
4127007,PR,TEIXEIRA SOARES,11,25
4127106,PR,TELÊMACO BORBA,11,26
4127205,PR,TERRA BOA,11,26
4127304,PR,TERRA RICA,11,26
4127403,PR,TERRA ROXA,11,26
4127502,PR,TIBAGI,11,25
4127601,PR,TIJUCAS DO SUL,11,25
4127700,PR,TOLEDO,11,25
4127809,PR,TOMAZINA,11,26
4127858,PR,TRÊS BARRAS DO PARANÁ,11,25
4127882,PR,TUNAS DO PARANÁ,11,25
4127908,PR,TUNEIRAS DO OESTE,11,26
4127957,PR,TUPÃSSI,11,25
4127965,PR,TURVO,11,25
4128005,PR,UBIRATÃ,11,25
4128104,PR,UMUARAMA,11,26
4128302,PR,UNIFLOR,11,26
4128203,PR,UNIÃO DA VITÓRIA,11,25
4128401,PR,URAÍ,11,26
4128534,PR,VENTANIA,11,26
4128559,PR,VERA CRUZ DO OESTE,11,25
4128609,PR,VERÊ,11,25
4128658,PR,VIRMOND,11,25
4128708,PR,VITORINO,11,25
4128500,PR,WENCESLAU BRAZ,11,26
4128807,PR,XAMBRÊ,11,26
4101150,PR,ÂNGULO,11,26
3300100,RJ,ANGRA DOS REIS,11,26
3300159,RJ,APERIBÉ,11,26
3300209,RJ,ARARUAMA,11,26
3300225,RJ,AREAL,11,26
3300233,RJ,ARMAÇÃO DOS BÚZIOS,11,26
3300258,RJ,ARRAIAL DO CABO,11,26
3300308,RJ,BARRA DO PIRAÍ,11,26
3300407,RJ,BARRA MANSA,11,26
3300456,RJ,BELFORD ROXO,11,26
3300506,RJ,BOM JARDIM,11,26
3300605,RJ,BOM JESUS DO ITABAPOANA,11,26
3300704,RJ,CABO FRIO,11,26
3300803,RJ,CACHOEIRAS DE MACACU,11,26
3300902,RJ,CAMBUCI,11,26
3301009,RJ,CAMPOS DOS GOYTACAZES,11,26
3301108,RJ,CANTAGALO,11,26
3300936,RJ,CARAPEBUS,11,26
3301157,RJ,CARDOSO MOREIRA,11,26
3301207,RJ,CARMO,11,26
3301306,RJ,CASIMIRO DE ABREU,11,26
3300951,RJ,COMENDADOR LEVY GASPARIAN,11,26
3301405,RJ,CONCEIÇÃO DE MACABU,11,26
3301504,RJ,CORDEIRO,11,26
3301603,RJ,DUAS BARRAS,11,26
3301702,RJ,DUQUE DE CAXIAS,11,26
3301801,RJ,ENGENHEIRO PAULO DE FRONTIN,11,26
3301850,RJ,GUAPIMIRIM,11,26
3301876,RJ,IGUABA GRANDE,11,26
3301900,RJ,ITABORAÍ,11,26
3302007,RJ,ITAGUAÍ,11,26
3302056,RJ,ITALVA,11,26
3302106,RJ,ITAOCARA,11,26
3302205,RJ,ITAPERUNA,11,26
3302254,RJ,ITATIAIA,11,26
3302270,RJ,JAPERI,11,26
3302304,RJ,LAJE DO MURIAÉ,11,26
3302403,RJ,MACAÉ,11,26
3302452,RJ,MACUCO,11,26
3302502,RJ,MAGÉ,11,26
3302601,RJ,MANGARATIBA,11,26
3302700,RJ,MARICÁ,11,26
3302809,RJ,MENDES,11,26
3302858,RJ,MESQUITA,11,26
3302908,RJ,MIGUEL PEREIRA,11,26
3303005,RJ,MIRACEMA,11,26
3303104,RJ,NATIVIDADE,11,26
3303203,RJ,NILÓPOLIS,11,26
3303302,RJ,NITERÓI,11,26
3303401,RJ,NOVA FRIBURGO,11,26
3303500,RJ,NOVA IGUAÇU,11,26
3303609,RJ,PARACAMBI,11,26
3303807,RJ,PARATY,11,26
3303708,RJ,PARAÍBA DO SUL,11,26
3303856,RJ,PATY DO ALFERES,11,26
3303906,RJ,PETRÓPOLIS,11,26
3303955,RJ,PINHEIRAL,11,26
3304003,RJ,PIRAÍ,11,26
3304102,RJ,PORCIÚNCULA,11,26
3304110,RJ,PORTO REAL,11,26
3304128,RJ,QUATIS,11,26
3304144,RJ,QUEIMADOS,11,26
3304151,RJ,QUISSAMÃ,11,26
3304201,RJ,RESENDE,11,26
3304300,RJ,RIO BONITO,11,26
3304409,RJ,RIO CLARO,11,26
3304508,RJ,RIO DAS FLORES,11,26
3304524,RJ,RIO DAS OSTRAS,11,26
3304557,RJ,RIO DE JANEIRO,11,26
3304607,RJ,SANTA MARIA MADALENA,11,26
3304706,RJ,SANTO ANTÔNIO DE PÁDUA,11,26
3305406,RJ,SAPUCAIA,11,26
3305505,RJ,SAQUAREMA,11,26
3305554,RJ,SEROPÉDICA,11,26
3305604,RJ,SILVA JARDIM,11,26
3305703,RJ,SUMIDOURO,11,26
3304805,RJ,SÃO FIDÉLIS,11,26
3304755,RJ,SÃO FRANCISCO DE ITABAPOANA,11,26
3304904,RJ,SÃO GONÇALO,11,26
3305133,RJ,SÃO JOSÉ DE UBÁ,11,26
3305158,RJ,SÃO JOSÉ DO VALE DO RIO PRETO,11,26
3305000,RJ,SÃO JOÃO DA BARRA,11,26
3305109,RJ,SÃO JOÃO DE MERITI,11,26
3305208,RJ,SÃO PEDRO DA ALDEIA,11,26
3305307,RJ,SÃO SEBASTIÃO DO ALTO,11,26
3305752,RJ,TANGUÁ,11,26
3305802,RJ,TERESÓPOLIS,11,26
3305901,RJ,TRAJANO DE MORAES,11,26
3306008,RJ,TRÊS RIOS,11,26
3306107,RJ,VALENÇA,11,26
3306156,RJ,VARRE-SAI,11,26
3306206,RJ,VASSOURAS,11,26
3306305,RJ,VOLTA REDONDA,11,26
2400109,RN,ACARI,11,29
2400307,RN,AFONSO BEZERRA,11,29
2400505,RN,ALEXANDRIA,11,29
2400604,RN,ALMINO AFONSO,11,29
2400703,RN,ALTO DO RODRIGUES,11,29
2400802,RN,ANGICOS,11,29
2400901,RN,ANTÔNIO MARTINS,11,29
2401008,RN,APODI,11,29
2401107,RN,AREIA BRANCA,11,29
2401206,RN,ARÊS,11,29
2401305,RN,AUGUSTO SEVERO,11,29
2400208,RN,AÇU,11,29
2401453,RN,BARAÚNA,11,29
2401503,RN,BARCELONA,11,29
2401404,RN,BAÍA FORMOSA,11,29
2401602,RN,BENTO FERNANDES,11,29
2401651,RN,BODÓ,11,29
2401701,RN,BOM JESUS,11,29
2401800,RN,BREJINHO,11,29
2402006,RN,CAICÓ,11,29
2401859,RN,CAIÇARA DO NORTE,11,29
2401909,RN,CAIÇARA DO RIO DO VENTO,11,29
2402105,RN,CAMPO REDONDO,11,29
2402204,RN,CANGUARETAMA,11,29
2402303,RN,CARAÚBAS,11,29
2402501,RN,CARNAUBAIS,11,29
2402402,RN,CARNAÚBA DOS DANTAS,11,29
2402600,RN,CEARÁ-MIRIM,11,29
2402709,RN,CERRO CORÁ,11,29
2402808,RN,CORONEL EZEQUIEL,11,29
2402907,RN,CORONEL JOÃO PESSOA,11,29
2403004,RN,CRUZETA,11,29
2403103,RN,CURRAIS NOVOS,11,29
2403202,RN,DOUTOR SEVERIANO,11,29
2403301,RN,ENCANTO,11,29
2403400,RN,EQUADOR,11,29
2403509,RN,ESPÍRITO SANTO,11,29
2403608,RN,EXTREMOZ,11,29
2403707,RN,FELIPE GUERRA,11,29
2403756,RN,FERNANDO PEDROZA,11,29
2403806,RN,FLORÂNIA,11,29
2403905,RN,FRANCISCO DANTAS,11,29
2404002,RN,FRUTUOSO GOMES,11,29
2404101,RN,GALINHOS,11,29
2404200,RN,GOIANINHA,11,29
2404309,RN,GOVERNADOR DIX-SEPT ROSADO,11,29
2404408,RN,GROSSOS,11,29
2404507,RN,GUAMARÉ,11,29
2404606,RN,IELMO MARINHO,11,29
2404705,RN,IPANGUAÇU,11,29
2404804,RN,IPUEIRA,11,29
2404853,RN,ITAJÁ,11,29
2404903,RN,ITAÚ,11,29
2405108,RN,JANDAÍRA,11,29
2405207,RN,JANDUÍS,11,29
2405306,RN,JANUÁRIO CICCO,11,29
2405405,RN,JAPI,11,29
2405504,RN,JARDIM DE ANGICOS,11,29
2405603,RN,JARDIM DE PIRANHAS,11,29
2405702,RN,JARDIM DO SERIDÓ,11,29
2405009,RN,JAÇANÃ,11,29
2406007,RN,JOSÉ DA PENHA,11,29
2405801,RN,JOÃO CÂMARA,11,29
2405900,RN,JOÃO DIAS,11,29
2406106,RN,JUCURUTU,11,29
2406155,RN,JUNDIÁ,11,29
2406205,RN,LAGOA D'ANTA,11,29
2406304,RN,LAGOA DE PEDRAS,11,29
2406403,RN,LAGOA DE VELHOS,11,29
2406502,RN,LAGOA NOVA,11,29
2406601,RN,LAGOA SALGADA,11,29
2406700,RN,LAJES,11,29
2406809,RN,LAJES PINTADAS,11,29
2406908,RN,LUCRÉCIA,11,29
2407005,RN,LUÍS GOMES,11,29
2407203,RN,MACAU,11,29
2407104,RN,MACAÍBA,11,29
2407252,RN,MAJOR SALES,11,29
2407302,RN,MARCELINO VIEIRA,11,29
2407401,RN,MARTINS,11,29
2407500,RN,MAXARANGUAPE,11,29
2407609,RN,MESSIAS TARGINO,11,29
2407708,RN,MONTANHAS,11,29
2407807,RN,MONTE ALEGRE,11,29
2407906,RN,MONTE DAS GAMELEIRAS,11,29
2408003,RN,MOSSORÓ,11,29
2408102,RN,NATAL,11,29
2408300,RN,NOVA CRUZ,11,29
2408201,RN,NÍSIA FLORESTA,11,29
2408409,RN,OLHO-D'ÁGUA DO BORGES,11,29
2408508,RN,OURO BRANCO,11,29
2408607,RN,PARANÁ,11,29
2408805,RN,PARAZINHO,11,29
2408706,RN,PARAÚ,11,29
2408904,RN,PARELHAS,11,29
2403251,RN,PARNAMIRIM,11,29
2409100,RN,PASSA E FICA,11,29
2409209,RN,PASSAGEM,11,29
2409308,RN,PATU,11,29
2409407,RN,PAU DOS FERROS,11,29
2409506,RN,PEDRA GRANDE,11,29
2409605,RN,PEDRA PRETA,11,29
2409704,RN,PEDRO AVELINO,11,29
2409803,RN,PEDRO VELHO,11,29
2409902,RN,PENDÊNCIAS,11,29
2410009,RN,PILÕES,11,29
2410207,RN,PORTALEGRE,11,29
2410256,RN,PORTO DO MANGUE,11,29
2410108,RN,POÇO BRANCO,11,29
2410306,RN,PRESIDENTE JUSCELINO,11,29
2410405,RN,PUREZA,11,29
2410504,RN,RAFAEL FERNANDES,11,29
2410603,RN,RAFAEL GODEIRO,11,29
2410702,RN,RIACHO DA CRUZ,11,29
2410801,RN,RIACHO DE SANTANA,11,29
2410900,RN,RIACHUELO,11,29
2408953,RN,RIO DO FOGO,11,29
2411007,RN,RODOLFO FERNANDES,11,29
2411106,RN,RUY BARBOSA,11,29
2411205,RN,SANTA CRUZ,11,29
2409332,RN,SANTA MARIA,11,29
2411403,RN,SANTANA DO MATOS,11,29
2411429,RN,SANTANA DO SERIDÓ,11,29
2411502,RN,SANTO ANTÔNIO,11,29
2413102,RN,SENADOR ELÓI DE SOUZA,11,29
2413201,RN,SENADOR GEORGINO AVELINO,11,29
2413300,RN,SERRA DE SÃO BENTO,11,29
2413359,RN,SERRA DO MEL,11,29
2413409,RN,SERRA NEGRA DO NORTE,11,29
2413508,RN,SERRINHA,11,29
2413557,RN,SERRINHA DOS PINTOS,11,29
2413607,RN,SEVERIANO MELO,11,29
2411601,RN,SÃO BENTO DO NORTE,11,29
2411700,RN,SÃO BENTO DO TRAIRÍ,11,29
2411809,RN,SÃO FERNANDO,11,29
2411908,RN,SÃO FRANCISCO DO OESTE,11,29
2412005,RN,SÃO GONÇALO DO AMARANTE,11,29
2412203,RN,SÃO JOSÉ DE MIPIBU,11,29
2412302,RN,SÃO JOSÉ DO CAMPESTRE,11,29
2412401,RN,SÃO JOSÉ DO SERIDÓ,11,29
2412104,RN,SÃO JOÃO DO SABUGI,11,29
2412500,RN,SÃO MIGUEL,11,29
2412559,RN,SÃO MIGUEL DO GOSTOSO,11,29
2412609,RN,SÃO PAULO DO POTENGI,11,29
2412708,RN,SÃO PEDRO,11,29
2412807,RN,SÃO RAFAEL,11,29
2412906,RN,SÃO TOMÉ,11,29
2413003,RN,SÃO VICENTE,11,29
2413706,RN,SÍTIO NOVO,11,29
2413805,RN,TABOLEIRO GRANDE,11,29
2413904,RN,TAIPU,11,29
2414001,RN,TANGARÁ,11,29
2414100,RN,TENENTE ANANIAS,11,29
2414159,RN,TENENTE LAURENTINO CRUZ,11,29
2411056,RN,TIBAU,11,29
2414209,RN,TIBAU DO SUL,11,29
2414308,RN,TIMBAÚBA DOS BATISTAS,11,29
2414407,RN,TOUROS,11,29
2414456,RN,TRIUNFO POTIGUAR,11,29
2414506,RN,UMARIZAL,11,29
2414605,RN,UPANEMA,11,29
2414753,RN,VENHA-VER,11,29
2414803,RN,VERA CRUZ,11,29
2415008,RN,VILA FLOR,11,29
2414902,RN,VIÇOSA,11,29
2414704,RN,VÁRZEA,11,29
2400406,RN,ÁGUA NOVA,11,29
1100015,RO,ALTA FLORESTA D'OESTE,11,28
1100379,RO,ALTO ALEGRE DOS PARECIS,11,28
1100403,RO,ALTO PARAÍSO,11,28
1100346,RO,ALVORADA D'OESTE,11,28
1100023,RO,ARIQUEMES,11,28
1100452,RO,BURITIS,11,28
1100031,RO,CABIXI,11,28
1100601,RO,CACAULÂNDIA,11,28
1100049,RO,CACOAL,11,28
1100700,RO,CAMPO NOVO DE RONDÔNIA,11,28
1100809,RO,CANDEIAS DO JAMARI,11,28
1100908,RO,CASTANHEIRAS,11,28
1100056,RO,CEREJEIRAS,11,28
1100924,RO,CHUPINGUAIA,11,28
1100064,RO,COLORADO DO OESTE,11,28
1100072,RO,CORUMBIARA,11,28
1100080,RO,COSTA MARQUES,11,28
1100940,RO,CUJUBIM,11,28
1100098,RO,ESPIGÃO D'OESTE,11,28
1101005,RO,GOVERNADOR JORGE TEIXEIRA,11,28
1100106,RO,GUAJARÁ-MIRIM,11,28
1101104,RO,ITAPUÃ DO OESTE,11,28
1100114,RO,JARU,11,28
1100122,RO,JI-PARANÁ,11,28
1100130,RO,MACHADINHO D'OESTE,11,28
1101203,RO,MINISTRO ANDREAZZA,11,28
1101302,RO,MIRANTE DA SERRA,11,28
1101401,RO,MONTE NEGRO,11,28
1100148,RO,NOVA BRASILÂNDIA D'OESTE,11,28
1100338,RO,NOVA MAMORÉ,11,28
1101435,RO,NOVA UNIÃO,11,28
1100502,RO,NOVO HORIZONTE DO OESTE,11,28
1100155,RO,OURO PRETO DO OESTE,11,28
1101450,RO,PARECIS,11,28
1100189,RO,PIMENTA BUENO,11,28
1101468,RO,PIMENTEIRAS DO OESTE,11,28
1100205,RO,PORTO VELHO,11,28
1100254,RO,PRESIDENTE MÉDICI,11,28
1101476,RO,PRIMAVERA DE RONDÔNIA,11,28
1100262,RO,RIO CRESPO,11,28
1100288,RO,ROLIM DE MOURA,11,28
1100296,RO,SANTA LUZIA D'OESTE,11,28
1101500,RO,SERINGUEIRAS,11,28
1101484,RO,SÃO FELIPE D'OESTE,11,28
1101492,RO,SÃO FRANCISCO DO GUAPORÉ,11,28
1100320,RO,SÃO MIGUEL DO GUAPORÉ,11,28
1101559,RO,TEIXEIRÓPOLIS,11,28
1101609,RO,THEOBROMA,11,28
1101708,RO,URUPÁ,11,28
1101757,RO,VALE DO ANARI,11,28
1101807,RO,VALE DO PARAÍSO,11,28
1100304,RO,VILHENA,11,28
1400050,RR,ALTO ALEGRE,11,29
1400027,RR,AMAJARI,11,29
1400100,RR,BOA VISTA,11,29
1400159,RR,BONFIM,11,29
1400175,RR,CANTÁ,11,29
1400209,RR,CARACARAÍ,11,29
1400233,RR,CAROEBE,11,29
1400282,RR,IRACEMA,11,29
1400308,RR,MUCAJAÍ,11,29
1400407,RR,NORMANDIA,11,29
1400456,RR,PACARAIMA,11,29
1400472,RR,RORAINÓPOLIS,11,29
1400506,RR,SÃO JOÃO DA BALIZA,11,29
1400605,RR,SÃO LUIZ,11,29
1400704,RR,UIRAMUTÃ,11,29
4300034,RS,ACEGUÁ,11,23
4300109,RS,AGUDO,11,24
4300208,RS,AJURICABA,11,24
4300307,RS,ALECRIM,11,24
4300406,RS,ALEGRETE,11,24
4300455,RS,ALEGRIA,11,24
4300471,RS,ALMIRANTE TAMANDARÉ DO SUL,11,24
4300505,RS,ALPESTRE,11,25
4300554,RS,ALTO ALEGRE,11,24
4300570,RS,ALTO FELIZ,11,24
4300604,RS,ALVORADA,11,24
4300638,RS,AMARAL FERRADOR,11,23
4300646,RS,AMETISTA DO SUL,11,25
4300661,RS,ANDRÉ DA ROCHA,11,24
4300703,RS,ANTA GORDA,11,24
4300802,RS,ANTÔNIO PRADO,11,24
4300851,RS,ARAMBARÉ,11,23
4300877,RS,ARARICÁ,11,24
4300901,RS,ARATIBA,11,25
4301008,RS,ARROIO DO MEIO,11,24
4301073,RS,ARROIO DO PADRE,11,23
4301057,RS,ARROIO DO SAL,11,24
4301206,RS,ARROIO DO TIGRE,11,24
4301107,RS,ARROIO DOS RATOS,11,23
4301305,RS,ARROIO GRANDE,11,22
4301404,RS,ARVOREZINHA,11,24
4301503,RS,AUGUSTO PESTANA,11,24
4301602,RS,BAGÉ,11,23
4301636,RS,BALNEÁRIO PINHAL,11,23
4301859,RS,BARRA DO GUARITA,11,25
4301875,RS,BARRA DO QUARAÍ,11,23
4301909,RS,BARRA DO RIBEIRO,11,23
4301925,RS,BARRA DO RIO AZUL,11,24
4301958,RS,BARRA FUNDA,11,24
4301800,RS,BARRACÃO,11,24
4302006,RS,BARROS CASSAL,11,24
4301651,RS,BARÃO,11,24
4301701,RS,BARÃO DE COTEGIPE,11,24
4301750,RS,BARÃO DO TRIUNFO,11,23
4302055,RS,BENJAMIN CONSTANT DO SUL,11,24
4302105,RS,BENTO GONÇALVES,11,24
4302154,RS,BOA VISTA DAS MISSÕES,11,24
4302204,RS,BOA VISTA DO BURICÁ,11,24
4302220,RS,BOA VISTA DO CADEADO,11,24
4302238,RS,BOA VISTA DO INCRA,11,24
4302253,RS,BOA VISTA DO SUL,11,24
4302303,RS,BOM JESUS,11,24
4302352,RS,BOM PRINCÍPIO,11,24
4302378,RS,BOM PROGRESSO,11,24
4302402,RS,BOM RETIRO DO SUL,11,24
4302451,RS,BOQUEIRÃO DO LEÃO,11,24
4302501,RS,BOSSOROCA,11,24
4302584,RS,BOZANO,11,24
4302600,RS,BRAGA,11,24
4302659,RS,BROCHIER,11,24
4302709,RS,BUTIÁ,11,23
4302907,RS,CACEQUI,11,24
4303004,RS,CACHOEIRA DO SUL,11,24
4303103,RS,CACHOEIRINHA,11,24
4303202,RS,CACIQUE DOBLE,11,24
4303301,RS,CAIBATÉ,11,24
4303400,RS,CAIÇARA,11,25
4303509,RS,CAMAQUÃ,11,23
4303558,RS,CAMARGO,11,24
4303608,RS,CAMBARÁ DO SUL,11,24
4303673,RS,CAMPESTRE DA SERRA,11,24
4303707,RS,CAMPINA DAS MISSÕES,11,24
4303806,RS,CAMPINAS DO SUL,11,24
4303905,RS,CAMPO BOM,11,24
4304002,RS,CAMPO NOVO,11,24
4304101,RS,CAMPOS BORGES,11,24
4304200,RS,CANDELÁRIA,11,24
4304358,RS,CANDIOTA,11,23
4304408,RS,CANELA,11,24
4304507,RS,CANGUÇU,11,23
4304606,RS,CANOAS,11,24
4304614,RS,CANUDOS DO VALE,11,24
4304689,RS,CAPELA DE SANTANA,11,24
4304697,RS,CAPITÃO,11,24
4304671,RS,CAPIVARI DO SUL,11,23
4304622,RS,CAPÃO BONITO DO SUL,11,24
4304630,RS,CAPÃO DA CANOA,11,24
4304655,RS,CAPÃO DO CIPÓ,11,24
4304663,RS,CAPÃO DO LEÃO,11,23
4304705,RS,CARAZINHO,11,24
4304713,RS,CARAÁ,11,24
4304804,RS,CARLOS BARBOSA,11,24
4304853,RS,CARLOS GOMES,11,24
4304903,RS,CASCA,11,24
4304952,RS,CASEIROS,11,24
4305009,RS,CATUÍPE,11,24
4305108,RS,CAXIAS DO SUL,11,24
4302808,RS,CAÇAPAVA DO SUL,11,23
4305116,RS,CENTENÁRIO,11,24
4305124,RS,CERRITO,11,23
4305132,RS,CERRO BRANCO,11,24
4305157,RS,CERRO GRANDE,11,24
4305173,RS,CERRO GRANDE DO SUL,11,23
4305207,RS,CERRO LARGO,11,24
4305306,RS,CHAPADA,11,24
4305355,RS,CHARQUEADAS,11,24
4305371,RS,CHARRUA,11,24
4305405,RS,CHIAPETTA,11,24
4305447,RS,CHUVISCA,11,23
4305439,RS,CHUÍ,11,22
4305454,RS,CIDREIRA,11,23
4305504,RS,CIRÍACO,11,24
4305587,RS,COLINAS,11,24
4305603,RS,COLORADO,11,24
4305702,RS,CONDOR,11,24
4305801,RS,CONSTANTINA,11,24
4305835,RS,COQUEIRO BAIXO,11,24
4305850,RS,COQUEIROS DO SUL,11,24
4305871,RS,CORONEL BARROS,11,24
4305900,RS,CORONEL BICACO,11,24
4305934,RS,CORONEL PILAR,11,24
4305959,RS,COTIPORÃ,11,24
4305975,RS,COXILHA,11,24
4306007,RS,CRISSIUMAL,11,24
4306056,RS,CRISTAL,11,23
4306072,RS,CRISTAL DO SUL,11,25
4306106,RS,CRUZ ALTA,11,24
4306130,RS,CRUZALTENSE,11,24
4306205,RS,CRUZEIRO DO SUL,11,24
4304309,RS,CÂNDIDO GODÓI,11,24
4306304,RS,DAVID CANABARRO,11,24
4306320,RS,DERRUBADAS,11,25
4306353,RS,DEZESSEIS DE NOVEMBRO,11,24
4306379,RS,DILERMANDO DE AGUIAR,11,24
4306403,RS,DOIS IRMÃOS,11,24
4306429,RS,DOIS IRMÃOS DAS MISSÕES,11,24
4306452,RS,DOIS LAJEADOS,11,24
4306502,RS,DOM FELICIANO,11,23
4306601,RS,DOM PEDRITO,11,23
4306551,RS,DOM PEDRO DE ALCÂNTARA,11,24
4306700,RS,DONA FRANCISCA,11,24
4306734,RS,DOUTOR MAURÍCIO CARDOSO,11,24
4306759,RS,DOUTOR RICARDO,11,24
4306767,RS,ELDORADO DO SUL,11,24
4306809,RS,ENCANTADO,11,24
4306908,RS,ENCRUZILHADA DO SUL,11,23
4306924,RS,ENGENHO VELHO,11,24
4306957,RS,ENTRE RIOS DO SUL,11,24
4306932,RS,ENTRE-IJUÍS,11,24
4306973,RS,EREBANGO,11,24
4307005,RS,ERECHIM,11,24
4307054,RS,ERNESTINA,11,24
4307203,RS,ERVAL GRANDE,11,25
4307302,RS,ERVAL SECO,11,24
4307401,RS,ESMERALDA,11,24
4307450,RS,ESPERANÇA DO SUL,11,25
4307500,RS,ESPUMOSO,11,24
4307559,RS,ESTAÇÃO,11,24
4307708,RS,ESTEIO,11,24
4307807,RS,ESTRELA,11,24
4307815,RS,ESTRELA VELHA,11,24
4307609,RS,ESTÂNCIA VELHA,11,24
4307831,RS,EUGÊNIO DE CASTRO,11,24
4307864,RS,FAGUNDES VARELA,11,24
4307906,RS,FARROUPILHA,11,24
4308003,RS,FAXINAL DO SOTURNO,11,24
4308052,RS,FAXINALZINHO,11,25
4308078,RS,FAZENDA VILANOVA,11,24
4308102,RS,FELIZ,11,24
4308201,RS,FLORES DA CUNHA,11,24
4308250,RS,FLORIANO PEIXOTO,11,24
4308300,RS,FONTOURA XAVIER,11,24
4308409,RS,FORMIGUEIRO,11,24
4308433,RS,FORQUETINHA,11,24
4308458,RS,FORTALEZA DOS VALOS,11,24
4308508,RS,FREDERICO WESTPHALEN,11,25
4308607,RS,GARIBALDI,11,24
4308656,RS,GARRUCHOS,11,24
4308706,RS,GAURAMA,11,24
4308805,RS,GENERAL CÂMARA,11,24
4308854,RS,GENTIL,11,24
4308904,RS,GETÚLIO VARGAS,11,24
4309001,RS,GIRUÁ,11,24
4309050,RS,GLORINHA,11,24
4309100,RS,GRAMADO,11,24
4309126,RS,GRAMADO DOS LOUREIROS,11,25
4309159,RS,GRAMADO XAVIER,11,24
4309209,RS,GRAVATAÍ,11,24
4309258,RS,GUABIJU,11,24
4309407,RS,GUAPORÉ,11,24
4309506,RS,GUARANI DAS MISSÕES,11,24
4309308,RS,GUAÍBA,11,23
4309555,RS,HARMONIA,11,24
4307104,RS,HERVAL,11,23
4309571,RS,HERVEIRAS,11,24
